nTime,nTair,nupStreamTemp,nDownStreamTemp,nInflow,nOutFlow,nDischarge,ndsWV,gaugeHeight,nWz,nRH,nlowCloud,nhighCloud,ndamElevation,ndamStorage,nRain,nwindDirection
6/10/2025 3:15,33.27766667,18,18.1,5065.084375,5889.904091,5749.735,0.637032,23.42388,5.569373333,20.58266667,0.025,0,48.06667271,343221977.4,0,282.6666667
6/10/2025 3:30,32.86016667,18,18.1,5068.535417,6088.122017,5748.32,0.661416,23.463504,6.211993333,19.90266667,0.025,0,48.06689496,343018453.2,0,277.6666667
6/10/2025 3:45,32.44266667,18,18.1,5071.986458,5833.270398,5746.905,0.630936,23.45436,6.854613333,19.22266667,0.025,0,48.06711721,342814929,0,272.6666667
6/10/2025 4:00,31.961,18,18.1,5075.4375,5323.567159,5745.49,0.576072,23.460456,6.717521067,19.15633333,0.025,0,48.06733946,342611404.8,0,271.1666667
6/10/2025 4:15,31.406,18,18.1,5078.888542,5521.785085,5759.6475,0.597408,23.481792,5.689329067,19.79133333,0.025,0,48.06756171,342475722,0,273.6666667
6/10/2025 4:30,30.851,18,18.1,5082.339583,5408.517699,5773.805,0.585216,23.48484,4.661137067,20.42633333,0.025,0,48.06778396,342340039.2,0,276.1666667
6/10/2025 4:45,30.296,18,18.1,5085.790625,5380.200852,5787.9625,0.582168,23.497032,3.632945067,21.06133333,0.025,0,48.06800621,342204356.4,0,278.6666667
6/10/2025 5:00,29.6115,18,18.1,5089.241667,5974.854631,5802.12,0.646176,23.506176,3.024598133,23.48483333,0.025,0,48.06822846,342068673.6,0,285.8333333
6/10/2025 5:15,28.779,18,18.1,5092.692708,4898.81446,5773.8025,0.530352,23.509224,2.896074133,27.95233333,0.025,0,48.06845071,342136515,0,298.3333333
6/10/2025 5:30,27.9465,18,18.1,5096.14375,5323.567159,5745.485,0.573024,23.518368,2.767550133,32.41983333,0.025,0,48.06867296,342204356.4,0,310.8333333
6/10/2025 5:45,27.114,18,18.1,5099.594792,5295.250313,5717.1675,0.573024,23.53056,2.639026133,36.88733333,0.025,0,48.06889521,342272197.8,0,323.3333333
6/10/2025 6:00,26.5405,18,18.1,5103.045833,4700.596534,5688.85,0.509016,23.487888,2.690435733,39.58033333,0.025,0,48.06911746,342340039.2,0,327.6666667
6/10/2025 6:15,26.263,18.025,18.1,5106.496875,3992.675369,5422.6725,0.432816,23.426928,2.947483733,40.24533333,0.025,0,48.06933971,342713166.9,0,322.6666667
6/10/2025 6:30,25.9855,18.05,18.1,5109.947917,3822.77429,5156.495,0.414528,23.417784,3.204531733,40.91033333,0.025,0,48.06956196,343086294.6,0,317.6666667
6/10/2025 6:45,25.708,18.075,18.1,5113.398958,3709.506904,4890.3175,0.402336,23.417784,3.461579733,41.57533333,0.025,0,48.06978421,343459422.3,0,312.6666667
6/10/2025 7:00,25.36516667,18.1,18.1,5116.85,3596.239517,4624.14,0.390144,23.417784,3.4187384,42.05716667,0.025,0,48.07000646,343832550,0,310
6/10/2025 7:15,24.94766667,18.1,18.1,5114.755729,3709.506904,4587.3275,0.399288,23.420832,3.0331664,42.32966667,0.025,0,48.07083196,344248849.5,0,310
6/10/2025 7:30,24.53016667,18.1,18.1,5112.661458,3652.87321,4550.515,0.39624,23.405592,2.6475944,42.60216667,0.025,0,48.07165746,344665149,0,310
6/10/2025 7:45,24.11266667,18.1,18.1,5110.567188,4077.625909,4513.7025,0.44196,23.417784,2.2620224,42.87466667,0.025,0,48.07248296,345081448.5,0,310
6/10/2025 8:00,23.82466667,18.1,18.1,5108.472917,4020.992216,4476.89,0.435864,23.42388,2.356273333,43.00133333,0.025,0,48.07330846,345497748,0,310
6/10/2025 8:15,23.68466667,18.1,18.1,5106.378646,3964.358523,4487.51,0.429768,23.414736,2.998893333,42.96133333,0.025,0,48.07413396,345991140,0,310
6/10/2025 8:30,23.54466667,18.1,18.1,5104.284375,4077.625909,4498.13,0.44196,23.396448,3.641513333,42.92133333,0.025,0,48.07495946,346484532,0,310
6/10/2025 8:45,23.40466667,18.1,18.1,5102.190104,3511.288977,4508.75,0.381,23.399496,4.284133333,42.88133333,0.025,0,48.07578496,346977924,0,310
6/10/2025 9:00,23.2005,18.1,18.1,5100.095833,3313.071051,4519.37,0.356616,23.417784,4.386952533,42.82266667,0.025,0,48.07661046,347471316,0,310.5833333
6/10/2025 9:15,22.923,18.125,18.125,5098.001563,3737.82375,4528.5725,0.405384,23.426928,3.872856533,42.74266667,0.025,0,48.07743596,348229906.2,0,311.8333333
6/10/2025 9:30,22.6455,18.15,18.15,5095.907292,4020.992216,4537.775,0.435864,23.417784,3.358760533,42.66266667,0.025,0,48.07826146,348988496.4,0,313.0833333
6/10/2025 9:45,22.368,18.175,18.175,5093.813021,3482.972131,4546.9775,0.377952,23.405592,2.844664533,42.58266667,0.025,0,48.07908696,349747086.6,0,314.3333333
6/10/2025 10:00,22.22,18.2,18.2,5091.71875,3482.972131,4556.18,0.377952,23.384256,2.690435733,42.00916667,0.025,0,48.07991246,350505676.8,0,315.5833333
6/10/2025 10:15,22.22,18.2,18.2,5089.624479,3737.82375,4544.145,0.405384,23.369016,2.947483733,40.87166667,0.025,0,48.08073796,351119333.1,0,316.8333333
6/10/2025 10:30,22.22,18.2,18.2,5087.530208,3482.972131,4532.11,0.377952,23.365968,3.204531733,39.73416667,0.025,0,48.08156346,351732989.4,0,318.0833333
6/10/2025 10:45,22.22,18.2,18.2,5085.435938,3539.605824,4520.075,0.384048,23.36292,3.461579733,38.59666667,0.025,0,48.08238896,352346645.7,0,319.3333333
6/10/2025 11:00,22.02633333,18.2,18.2,5083.341667,3511.288977,4508.04,0.381,23.359872,3.658649867,38.46483333,0.025,0,48.08321446,352960302,0,320
6/10/2025 11:15,21.61133333,18.2,18.2,5081.247396,3313.071051,4494.59,0.359664,23.335488,3.787173867,39.48233333,0.025,0,48.08403996,353675720.4,0,320
6/10/2025 11:30,21.19633333,18.2,18.2,5079.153125,3454.655284,4481.14,0.374904,23.335488,3.915697867,40.49983333,0.025,0,48.08486546,354391138.8,0,320
6/10/2025 11:45,20.78133333,18.2,18.2,5077.058854,3284.754205,4467.69,0.356616,23.338536,4.044221867,41.51733333,0.025,0,48.08569096,355106557.2,0,320
6/10/2025 12:00,20.23566667,18.2,18.2,5074.964583,3284.754205,4454.24,0.356616,23.329392,3.812878667,42.9875,0.025,0,48.08651646,355821975.6,0,320
6/10/2025 12:15,19.54066667,18.2,18.2,5072.870313,3284.754205,4462.0275,0.356616,23.320248,3.170258667,44.975,0.025,0,48.08734196,356355455.7,0,320
6/10/2025 12:30,18.84566667,18.2,18.2,5070.776042,3171.486818,4469.815,0.344424,23.311104,2.527638667,46.9625,0.025,0,48.08816746,356888935.8,0,320
6/10/2025 12:45,18.15066667,18.2,18.2,5068.681771,3454.655284,4477.6025,0.374904,23.305008,1.885018667,48.95,0.025,0,48.08899296,357422415.9,0,320
6/10/2025 13:00,18.1685,18.2,18.2,5066.5875,3907.72483,4485.39,0.42672,23.30196,2.022110933,48.56916667,0.025,0,48.08981846,357955896,0,320
6/10/2025 13:15,19.001,18.175,18.225,5064.493229,3482.972131,4488.93,0.381,23.298912,3.050302933,45.48166667,0.025,0,48.09064396,358079244,0,320
6/10/2025 13:30,19.8335,18.15,18.25,5062.398958,3256.437358,4492.47,0.353568,23.289768,4.078494933,42.39416667,0.025,0,48.09146946,358202592,0,320
6/10/2025 13:45,20.666,18.125,18.275,5060.304687,3171.486818,4496.01,0.347472,23.292816,5.106686933,39.30666667,0.025,0,48.09229496,358325940,0,320
6/10/2025 14:00,21.2395,18.1,18.3,5058.210417,3199.803665,4499.55,0.347472,23.280624,5.415144533,37.6985,0.025,0,48.09312046,358449288,0,322.3333333
6/10/2025 14:15,21.517,18.1,18.3,5056.116146,3341.387898,4497.425,0.362712,23.262336,4.901048533,37.781,0.025,0,48.09394596,358510962,0,327.3333333
6/10/2025 14:30,21.7945,18.1,18.3,5054.021875,3313.071051,4495.3,0.362712,23.262336,4.386952533,37.8635,0.025,0,48.09477146,358572636,0,332.3333333
6/10/2025 14:45,22.072,18.1,18.3,5051.927604,3114.853125,4493.175,0.338328,23.27148,3.872856533,37.946,0.025,0,48.09559696,358634310,0,337.3333333
6/10/2025 15:00,22.41483333,18.1,18.3,5049.833333,3114.853125,4491.05,0.341376,23.237952,4.018517067,37.27016667,0.025,0,48.09642246,358695984,0,338.8333333
6/10/2025 15:15,22.83233333,18.1,18.3,5047.739062,3086.536279,4499.545,0.33528,23.237952,4.918185067,35.72766667,0.025,0,48.09724796,358665147,0,336.3333333
6/10/2025 15:30,23.24983333,18.1,18.3,5045.644792,3482.972131,4508.04,0.377952,23.234904,5.817853067,34.18516667,0.025,0,48.09807346,358634310,0,333.8333333
6/10/2025 15:45,23.66733333,18.1,18.3,5043.550521,3313.071051,4516.535,0.359664,23.234904,6.717521067,32.64266667,0.025,0,48.09889896,358603473,0,331.3333333
6/10/2025 16:00,24.149,18.1,18.3,5041.45625,3567.922671,4525.03,0.390144,23.22576,7.257321867,31.0045,0.025,0,48.09972446,358572636,0,331.1666667
6/10/2025 16:15,24.704,18.1,18.3,5039.361979,3652.87321,4529.2775,0.39624,23.22576,7.385845867,29.257,0.025,0,48.10054996,358572636,0,333.6666667
6/10/2025 16:30,25.259,18.1,18.3,5037.267708,4417.428068,4533.525,0.481584,23.219664,7.514369867,27.5095,0.025,0,48.10137546,358572636,0,336.1666667
6/10/2025 16:45,25.814,18.1,18.3,5035.173437,5210.299773,4537.7725,0.569976,23.21052,7.642893867,25.762,0.025,0,48.10220096,358572636,0,338.6666667
6/10/2025 17:00,26.43433333,18.1,18.3,5033.079167,5465.151392,4542.02,0.597408,23.192232,7.771417867,23.65633333,0.025,0,48.10302646,358572636,0,338.8333333
6/10/2025 17:15,27.12933333,18.075,18.3,5030.984896,5436.834546,4525.7375,0.59436,23.18004,7.899941867,21.14133333,0.025,0,48.10385196,358510962,0,336.3333333
6/10/2025 17:30,27.82433333,18.05,18.3,5028.890625,5097.032387,4509.455,0.554736,23.161752,8.028465867,18.62633333,0.025,0,48.10467746,358449288,0,333.8333333
6/10/2025 17:45,28.51933333,18.025,18.3,5026.796354,5097.032387,4493.1725,0.554736,23.189184,8.156989867,16.11133333,0.025,0,48.10550296,358387614,0,331.3333333
6/10/2025 18:00,29.0195,18,18.3,5024.702083,5181.982926,4476.89,0.566928,23.204424,8.225536,14.79916667,0.025,0,48.10632846,358325940,0,328.8333333
6/10/2025 18:15,29.297,18,18.325,5022.607812,5238.61662,4488.2175,0.569976,23.204424,8.225536,14.86166667,0.025,0,48.10715396,358233429,0,326.3333333
6/10/2025 18:30,29.5745,18,18.35,5020.513542,5804.953551,4499.545,0.633984,23.201376,8.225536,14.92416667,0.025,0,48.10797946,358140918,0,323.8333333
6/10/2025 18:45,29.852,18,18.375,5018.419271,5691.686165,4510.8725,0.618744,23.201376,8.225536,14.98666667,0.025,0,48.10880496,358048407,0,321.3333333
6/10/2025 19:00,30.19483333,18,18.4,5016.325,5663.369318,4522.2,0.618744,23.201376,8.105580267,14.79833333,0.025,0,48.10963046,357955896,0,320
6/10/2025 19:15,30.61233333,18,18.375,5014.230729,5550.101932,4698.4725,0.603504,23.289768,7.848532267,14.32333333,0.025,0,48.11045596,357456336.6,0,320
6/10/2025 19:30,31.02983333,18,18.35,5012.136458,5521.785085,4874.745,0.600456,23.305008,7.591484267,13.84833333,0.025,0,48.11128146,356956777.2,0,320
6/10/2025 19:45,31.44733333,18,18.325,5010.042187,5946.537784,5051.0175,0.646176,23.305008,7.334436267,13.37333333,0.025,0,48.11210696,356457217.8,0,320
6/10/2025 20:00,31.86366667,18,18.3,5007.947917,5776.636705,5227.29,0.627888,23.308056,7.317299733,12.63466667,0.025,0,48.11293246,355957658.4,0,318.8333333
6/10/2025 20:15,32.27866667,17.975,18.3,5005.853646,6059.805171,5242.1575,0.658368,23.298912,7.574347733,11.59466667,0.025,0,48.11375796,356093341.2,0,316.3333333
6/10/2025 20:30,32.69366667,17.95,18.3,5003.759375,5748.319858,5257.025,0.62484,23.308056,7.831395733,10.55466667,0.025,0,48.11458346,356229024,0,313.8333333
6/10/2025 20:45,33.10866667,17.925,18.3,5001.665104,6059.805171,5271.8925,0.658368,23.311104,8.088443733,9.514666667,0.025,0,48.11540896,356364706.8,0,311.3333333
6/10/2025 21:00,33.4595,17.9,18.3,4999.570833,5918.220938,5286.76,0.646176,23.308056,8.165558133,8.677666667,0.025,0,48.11623446,356500389.6,0,308.8333333
6/10/2025 21:15,33.737,17.925,18.3,4997.476562,6173.072557,5288.175,0.67056,23.33244,8.037034133,8.072666667,0.025,0,48.11705996,356398627.5,0,306.3333333
6/10/2025 21:30,34.0145,17.95,18.3,4995.382292,6229.70625,5289.59,0.679704,23.320248,7.908510133,7.467666667,0.025,0,48.11788546,356296865.4,0,303.8333333
6/10/2025 21:45,34.292,17.975,18.3,4993.288021,5946.537784,5291.005,0.646176,23.323296,7.779986133,6.862666667,0.025,0,48.11871096,356195103.3,0,301.3333333
6/10/2025 22:00,34.44,18,18.3,4991.19375,5776.636705,5292.42,0.627888,23.329392,7.951351467,6.572666667,0.025,0,48.11953646,356093341.2,0,298.8333333
6/10/2025 22:15,34.44,17.975,18.275,4989.099479,6031.488324,5287.465,0.65532,23.326344,8.465447467,6.642666667,0.025,0,48.12036196,356195103.3,0,296.3333333
6/10/2025 22:30,34.44,17.95,18.25,4987.005208,5861.587245,5282.51,0.637032,23.320248,8.979543467,6.712666667,0.025,0,48.12118746,356296865.4,0,293.8333333
6/10/2025 22:45,34.44,17.925,18.225,4984.910937,5691.686165,5277.555,0.618744,23.335488,9.493639467,6.782666667,0.025,0,48.12201296,356398627.5,0,291.3333333
6/10/2025 23:00,34.3105,17.9,18.2,4982.816667,5493.468239,5272.6,0.597408,23.369016,9.527912533,7.114,0.025,0,48.12283846,356500389.6,0,292.3333333
6/10/2025 23:15,34.033,17.9,18.2,4980.722396,5493.468239,5279.6775,0.59436,23.369016,9.013816533,7.744,0.025,0,48.12366396,356602151.7,0,297.3333333
6/10/2025 23:30,33.7555,17.9,18.2,4978.628125,5946.537784,5286.755,0.643128,23.375112,8.499720533,8.374,0.025,0,48.12448946,356703913.8,0,302.3333333
6/10/2025 23:45,33.478,17.9,18.2,4976.533854,5266.933466,5293.8325,0.569976,23.381208,7.985624533,9.004,0.025,0,48.12531496,356805675.9,0,307.3333333
6/11/2025 0:00,33.26583333,17.9,18.2,4974.439583,5974.854631,5300.91,0.649224,23.375112,7.71144,9.285166667,0.025,0,48.12614046,356907438,0,307.6666667
6/11/2025 0:15,33.12833333,17.9,18.175,4972.345312,5436.834546,5292.415,0.588264,23.384256,7.71144,9.167666667,0.025,0,48.12696596,356839596.6,0,302.6666667
6/11/2025 0:30,32.99083333,17.9,18.15,4970.251042,6173.072557,5283.92,0.667512,23.411688,7.71144,9.050166667,0.025,0,48.12779146,356771755.2,0,297.6666667
6/11/2025 0:45,32.85333333,17.9,18.125,4968.156771,5804.953551,5275.425,0.627888,23.402544,7.71144,8.932666667,0.025,0,48.12861696,356703913.8,0,292.6666667
6/11/2025 1:00,32.71466667,17.9,18.1,4966.0625,5436.834546,5266.93,0.588264,23.399496,7.771417867,8.902666667,0.025,0,48.12944246,356636072.4,0,290
6/11/2025 1:15,32.57466667,17.875,18.1,4963.968229,5550.101932,5274.01,0.600456,23.414736,7.899941867,8.972666667,0.025,0,48.13026796,356737834.5,0,290
6/11/2025 1:30,32.43466667,17.85,18.1,4961.873958,4983.765,5281.09,0.539496,23.457408,8.028465867,9.042666667,0.025,0,48.13109346,356839596.6,0,290
6/11/2025 1:45,32.29466667,17.825,18.1,4959.779687,5578.418779,5288.17,0.603504,23.426928,8.156989867,9.112666667,0.025,0,48.13191896,356941358.7,0,290
6/11/2025 2:00,31.76616667,17.8,18.1,4957.685417,5493.468239,5295.25,0.597408,23.429976,7.985624533,10.011,0.025,0,48.13274446,357043120.8,0,293.5
6/11/2025 2:15,30.79366667,17.8,18.075,4955.591146,5181.982926,5143.0475,0.560832,23.365968,7.471528533,11.856,0.025,0,48.13356996,356975279.4,0,301
6/11/2025 2:30,29.82116667,17.8,18.05,4953.496875,4360.794375,4990.845,0.47244,23.365968,6.957432533,13.701,0.025,0,48.13439546,356907438,0,308.5
6/11/2025 2:45,28.84866667,17.8,18.025,4951.402604,4077.625909,4838.6425,0.44196,23.375112,6.443336533,15.546,0.025,0,48.13522096,356839596.6,0,316
6/11/2025 3:00,28.33,17.8,18,4949.308333,3511.288977,4686.44,0.381,23.375112,6.5290192,15.99216667,0.025,0,48.13604646,356771755.2,0,317.6666667
6/11/2025 3:15,28.33,17.8,17.975,4947.214062,4162.576449,4671.5725,0.451104,23.37816,7.3001632,14.83966667,0.025,0,48.13687196,356805675.9,0,312.6666667
6/11/2025 3:30,28.33,17.8,17.95,4945.119792,3851.091137,4656.705,0.417576,23.381208,8.0713072,13.68716667,0.025,0,48.13769746,356839596.6,0,307.6666667
6/11/2025 3:45,28.33,17.8,17.925,4943.025521,4020.992216,4641.8375,0.435864,23.372064,8.8424512,12.53466667,0.025,0,48.13852296,356873517.3,0,302.6666667
6/11/2025 4:00,27.9415,17.8,17.9,4940.93125,4445.744915,4626.97,0.481584,23.387304,8.653949333,13.07033333,0.025,0,48.13934846,356907438,0,301.1666667
6/11/2025 4:15,27.109,17.8,17.875,4938.836979,4219.210142,4647.5,0.4572,23.3934,7.368709333,15.53533333,0.025,0,48.14017396,356839596.6,0,303.6666667
6/11/2025 4:30,26.2765,17.8,17.85,4936.742708,4757.230227,4668.03,0.51816,23.381208,6.083469333,18.00033333,0.025,0,48.14099946,356771755.2,0,306.1666667
6/11/2025 4:45,25.444,17.8,17.825,4934.648437,4049.309063,4688.56,0.438912,23.372064,4.798229333,20.46533333,0.025,0,48.14182496,356703913.8,0,308.6666667
6/11/2025 5:00,24.93466667,17.8,17.8,4932.554167,3907.72483,4709.09,0.423672,23.387304,4.2927016,22.43683333,0.025,0,48.14265046,356636072.4,0,312.3333333
6/11/2025 5:15,24.79466667,17.8,17.825,4930.459896,4049.309063,4708.3825,0.438912,23.390352,4.6782736,23.84433333,0.025,0,48.14347596,356568231,0,317.3333333
6/11/2025 5:30,24.65466667,17.8,17.85,4928.365625,4870.497614,4707.675,0.530352,23.399496,5.0638456,25.25183333,0.025,0,48.14430146,356500389.6,0,322.3333333
6/11/2025 5:45,24.51466667,17.8,17.875,4926.271354,4445.744915,4706.9675,0.484632,23.3934,5.4494176,26.65933333,0.025,0,48.14512696,356432548.2,0,327.3333333
6/11/2025 6:00,24.3105,17.8,17.9,4924.177083,4077.625909,4706.26,0.44196,23.384256,5.715033867,28.516,0.025,0,48.14595246,356364706.8,0,328.8333333
6/11/2025 6:15,24.033,17.775,17.9,4922.082812,3709.506904,4692.81,0.402336,23.381208,5.843557867,30.886,0.025,0,48.14677796,356466468.9,0,326.3333333
6/11/2025 6:30,23.7555,17.75,17.9,4919.988542,3822.77429,4679.36,0.414528,23.372064,5.972081867,33.256,0.025,0,48.14760346,356568231,0,323.8333333
6/11/2025 6:45,23.478,17.725,17.9,4917.894271,3992.675369,4665.91,0.435864,23.37816,6.100605867,35.626,0.025,0,48.14842896,356669993.1,0,321.3333333
6/11/2025 7:00,23.26583333,17.7,17.9,4915.8,3851.091137,4652.46,0.417576,23.3934,6.3490856,37.38466667,0.025,0,48.14925446,356771755.2,0,320
6/11/2025 7:15,23.12833333,17.7,17.875,4916.891458,3992.675369,4668.7425,0.432816,23.402544,6.7346576,38.44466667,0.025,0,48.15227071,356534310.3,0,320
6/11/2025 7:30,22.99083333,17.7,17.85,4917.982917,3681.190057,4685.025,0.399288,23.399496,7.1202296,39.50466667,0.025,0,48.15528696,356296865.4,0,320
6/11/2025 7:45,22.85333333,17.7,17.825,4919.074375,3879.407983,4701.3075,0.420624,23.411688,7.5058016,40.56466667,0.025,0,48.15830321,356059420.5,0,320
6/11/2025 8:00,22.71466667,17.7,17.8,4920.165833,3681.190057,4717.59,0.399288,23.436072,7.3515728,41.2945,0.025,0,48.16131946,355821975.6,0,318.8333333
6/11/2025 8:15,22.57466667,17.725,17.8,4921.257292,3652.87321,4721.13,0.39624,23.42388,6.5804288,41.647,0.025,0,48.16433571,355754134.2,0,316.3333333
6/11/2025 8:30,22.43466667,17.75,17.8,4922.34875,4304.160682,4724.67,0.466344,23.417784,5.8092848,41.9995,0.025,0,48.16735196,355686292.8,0,313.8333333
6/11/2025 8:45,22.29466667,17.775,17.8,4923.440208,4162.576449,4728.21,0.451104,23.426928,5.0381408,42.352,0.025,0,48.17036821,355618451.4,0,311.3333333
6/11/2025 9:00,22.15583333,17.8,17.8,4924.531667,4219.210142,4731.75,0.4572,23.420832,4.626864,42.9075,0.025,0,48.17338446,355550610,0,308.8333333
6/11/2025 9:15,22.01833333,17.8,17.8,4925.623125,4870.497614,4716.8825,0.527304,23.426928,4.626864,43.695,0.025,0,48.17640071,355618451.4,0,306.3333333
6/11/2025 9:30,21.88083333,17.8,17.8,4926.714583,4389.111222,4702.015,0.475488,23.426928,4.626864,44.4825,0.025,0,48.17941696,355686292.8,0,303.8333333
6/11/2025 9:45,21.74333333,17.8,17.8,4927.806042,4417.428068,4687.1475,0.478536,23.417784,4.626864,45.27,0.025,0,48.18243321,355754134.2,0,301.3333333
6/11/2025 10:00,21.73416667,17.8,17.8,4928.8975,4105.942756,4672.28,0.448056,23.369016,5.046709067,45.51266667,0.025,0,48.18544946,355821975.6,0,297.6666667
6/11/2025 10:15,21.87166667,17.8,17.8,4929.988958,4219.210142,4454.24,0.460248,23.344632,5.946377067,45.13266667,0.025,0,48.18846571,356293781.7,0,292.6666667
6/11/2025 10:30,22.00916667,17.8,17.8,4931.080417,3766.140597,4236.2,0.41148,23.326344,6.846045067,44.75266667,0.025,0,48.19148196,356765587.8,0,287.6666667
6/11/2025 10:45,22.14666667,17.8,17.8,4932.171875,3907.72483,4018.16,0.42672,23.323296,7.745713067,44.37266667,0.025,0,48.19449821,357237393.9,0,282.6666667
6/11/2025 11:00,21.8315,17.8,17.8,4933.263333,3624.556364,3800.12,0.393192,23.314152,7.445823733,45.34366667,0.025,0,48.19751446,357709200,0,281.75
6/11/2025 11:15,20.999,17.8,17.8,4934.354792,4020.992216,3773.22,0.435864,23.329392,5.775011733,47.85866667,0.025,0,48.20053071,358387614,0,285.5
6/11/2025 11:30,20.1665,17.8,17.8,4935.44625,4530.695455,3746.32,0.490728,23.320248,4.104199733,50.37366667,0.025,0,48.20354696,359066028,0,289.25
6/11/2025 11:45,19.334,17.8,17.8,4936.537708,4275.843835,3719.42,0.463296,23.3172,2.433387733,52.88866667,0.025,0,48.20656321,359744442,0,293
6/11/2025 12:00,18.89,17.8,17.8,4937.629167,4134.259602,3692.52,0.451104,23.3172,2.381978133,53.55566667,0.025,0,48.20957946,360422856,0,296.75
6/11/2025 12:15,18.89,17.8,17.8,4938.720625,3992.675369,3694.6425,0.435864,23.311104,4.181314133,52.11066667,0.025,0,48.21259571,361144441.8,0,300.5
6/11/2025 12:30,18.89,17.8,17.8,4939.812083,4049.309063,3696.765,0.44196,23.305008,5.980650133,50.66566667,0.025,0,48.21561196,361866027.6,0,304.25
6/11/2025 12:45,18.89,17.8,17.8,4940.903542,3936.041676,3698.8875,0.429768,23.311104,7.779986133,49.22066667,0.025,0,48.21862821,362587613.4,0,308
6/11/2025 13:00,19.0195,17.8,17.8,4941.995,4530.695455,3701.01,0.493776,23.308056,9.039521333,47.876,0.025,0,48.22164446,363309199.2,0,308.8333333
6/11/2025 13:15,19.297,17.825,17.8,4943.086458,4643.962841,3678.3575,0.505968,23.323296,9.682141333,46.646,0.025,0,48.22466071,363759419.4,0,306.3333333
6/11/2025 13:30,19.5745,17.85,17.8,4944.177917,4615.645994,3655.705,0.50292,23.28672,10.32476133,45.416,0.025,0,48.22767696,364209639.6,0,303.8333333
6/11/2025 13:45,19.852,17.875,17.8,4945.269375,4728.913381,3633.0525,0.515112,23.27148,10.96738133,44.186,0.025,0,48.23069321,364659859.8,0,301.3333333
6/11/2025 14:00,19.8705,17.9,17.8,4946.360833,4587.329148,3610.4,0.499872,23.253192,10.65035547,43.89283333,0.025,0,48.23370946,365110080,0,301.1666667
6/11/2025 14:15,19.593,17.9,17.825,4947.452292,4700.596534,3625.975,0.512064,23.250144,9.236591467,44.67033333,0.025,0,48.23672571,365443119.6,0,303.6666667
6/11/2025 14:30,19.3155,17.9,17.85,4948.54375,4332.477529,3641.55,0.47244,23.247096,7.822827467,45.44783333,0.025,0,48.23974196,365776159.2,0,306.1666667
6/11/2025 14:45,19.038,17.9,17.875,4949.635208,4530.695455,3657.125,0.493776,23.262336,6.409063467,46.22533333,0.025,0,48.24275821,366109198.8,0,308.6666667
6/11/2025 15:00,18.95416667,17.9,17.9,4950.726667,4275.843835,3672.7,0.466344,23.234904,5.954945333,46.86866667,0.025,0,48.24577446,366442238.4,0,310
6/11/2025 15:15,19.09166667,17.9,17.9,4951.818125,4304.160682,3680.485,0.469392,23.21052,6.597565333,47.35866667,0.025,0,48.24879071,366695101.8,0,310
6/11/2025 15:30,19.22916667,17.9,17.9,4952.909583,4615.645994,3688.27,0.505968,23.213568,7.240185333,47.84866667,0.025,0,48.25180696,366947965.2,0,310
6/11/2025 15:45,19.36666667,17.9,17.9,4954.001042,4842.180767,3696.055,0.527304,23.201376,7.882805333,48.33866667,0.025,0,48.25482321,367200828.6,0,310
6/11/2025 16:00,19.63483333,17.9,17.9,4955.0925,4530.695455,3703.84,0.493776,23.189184,7.985624533,48.04583333,0.025,0,48.25783946,367453692,0,310
6/11/2025 16:15,20.05233333,17.925,17.925,4956.183958,4530.695455,3708.0875,0.496824,23.176992,7.471528533,46.85833333,0.025,0,48.26085571,367780564.2,0,310
6/11/2025 16:30,20.46983333,17.95,17.95,4957.275417,4983.765,3712.335,0.545592,23.170896,6.957432533,45.67083333,0.025,0,48.26387196,368107436.4,0,310
6/11/2025 16:45,20.88733333,17.975,17.975,4958.366875,4842.180767,3716.5825,0.530352,23.170896,6.443336533,44.48333333,0.025,0,48.26688821,368434308.6,0,310
6/11/2025 17:00,21.2395,18,18,4959.458333,4785.547074,3720.83,0.524256,23.161752,6.588997067,43.514,0.025,0,48.26990446,368761180.8,0,308.8333333
6/11/2025 17:15,21.517,18.025,18,4960.549792,4785.547074,3711.6275,0.524256,23.1648,7.488665067,42.794,0.025,0,48.27292071,369066467.1,0,306.3333333
6/11/2025 17:30,21.7945,18.05,18,4961.64125,4672.279688,3702.425,0.512064,23.146512,8.388333067,42.074,0.025,0,48.27593696,369371753.4,0,303.8333333
6/11/2025 17:45,22.072,18.075,18,4962.732708,4700.596534,3693.2225,0.515112,23.143464,9.288001067,41.354,0.025,0,48.27895321,369677039.7,0,301.3333333
6/11/2025 18:00,22.3495,18.1,18,4963.824167,4643.962841,3684.02,0.509016,23.140416,9.707846133,40.494,0.025,0,48.28196946,369982326,0,300
6/11/2025 18:15,22.627,18.1,18.025,4964.915625,4417.428068,3689.685,0.484632,23.13432,9.579322133,39.474,0.025,0,48.28498571,370922854.5,0,300
6/11/2025 18:30,22.9045,18.1,18.05,4966.007083,4870.497614,3695.35,0.5334,23.131272,9.450798133,38.454,0.025,0,48.28800196,371863383,0,300
6/11/2025 18:45,23.182,18.1,18.075,4967.098542,4728.913381,3701.015,0.51816,23.116032,9.322274133,37.434,0.025,0,48.29101821,372803911.5,0,300
6/11/2025 19:00,23.39533333,18.1,18.1,4968.19,4615.645994,3706.68,0.505968,23.112984,9.4336616,36.44316667,0.025,0,48.29403446,373744440,0,303.5
